sale_timestamp,customer_id,sale_amount,product_id
2012-09-04 20:13:08.940 UTC,0rvZf8YIO7HdfJ8fiDnjcBLsz+SFnaMS35r5GjiUYRs=,38.58,104457
2014-10-22 18:00:42.813 UTC,DNwC8WGM5QunkRAqGNN5vaZiqf2chM6XKEm7+yNVEwM=,22.0,107091
2014-12-02 19:27:42.003 UTC,EYcKE3pitaX6fk0uEGbTCYB7AmbxhYMmA4eTBUTp2Y8=,65.9,105808
2012-08-15 14:38:51.663 UTC,U4NElNm1SCHsX0/hCpAtzeOda9v/IICnldIGxv36p+E=,10.1,107732
2014-05-01 09:39:33.433 UTC,593OpcBB188Gxu3NNY+TFmVBZ08Uzl8aEcK/Z0WXh7w=,62.25,593
2014-08-05 09:39:30.273 UTC,7pGj24xhPz+H8uDxCzkLExwH/DiWvoILuZG6+jateoQ=,60.82,106295
2010-05-09 16:15:55.267 UTC,YWbP0OZCuFIkwXt3AfCJ8rCYBczkEnVf4yQUqPNjcrQ=,88.0,694
2014-02-13 08:10:19.890 UTC,uq9xHdwFi8rC9AL/LUn+0i12llqnt3k52CaZC77HZ+U=,60.72,101909
2014-10-23 01:06:47.813 UTC,yAbH/RZhjEuz/gaxzor/X3jH7pPjzXLZTLKtGNylcgA=,68.38,105796
2014-10-02 20:38:45.337 UTC,XH2a+d0/9vSW4jmSDXH+mW8dpei708Fa8pYbiL7p+uI=,83.42,105765
2013-07-15 17:24:13.933 UTC,itKdFLJbx9lS+xqrUyh21KxZv3jThqG0BLhBzIelZRM=,42.07,104466
2013-02-19 19:02:37.630 UTC,0T52b19BB+8RAp06k3AuPt+QRU0NM53MYsPcv5UhtKs=,77.63,101958
2010-04-22 12:55:29.760 UTC,HrWi7zkBIkREZw/oXGvZHayo1BmvlRbxMm2oy0i1WyY=,74.0,93181
2010-09-21 19:50:03.190 UTC,vYHye9R/SfPS/rqnBPu04itKxQu8GnnZEI/tEPjCjF0=,20.55,107741
2010-08-31 11:38:09.433 UTC,dtJzCqyKpM4yOi9oPzeBnYPhKtKL4ZUJrPATxGwb03o=,6.2,107723
2010-05-12 13:02:25.963 UTC,Gigu4iDGHFxgu4OkqT1IPdkx//ktMOLJOZwtvQ/7hkc=,65.97,85675
2013-10-09 11:08:56.503 UTC,47DEQpj8HBSa+/TImW+5JCeuQeRkm5NMpJWZG3hSuFU=,57.2,99485
2013-11-04 22:13:02.873 UTC,sQOHuMDOlcGZv5lmCYuB4mXtYF+EaO3hSRw7VUV1xXI=,52.3,523
2012-08-11 12:16:18.683 UTC,gc0yr3/2nNxVTSomDzZM4DmGDxSDWRMVHs/d4sBfBxk=,10.15,107732
2012-07-03 04:34:13.330 UTC,CInwBADnoN61qfyz5SDDUzqIaBTWJUs4W++luUhUB7o=,34.65,101390
2012-08-14 11:43:26.793 UTC,3Av0QYnisk6VvVPV41nCGvJnlE2iq3mKEM0btEUqSDI=,10.5,107732
2014-01-15 12:23:16.483 UTC,pBjumyWIwubhKUKvE2++3ANvSvXh5kVO1EA/sqMeJYk=,224.63,105840
2014-10-08 20:41:10.467 UTC,nuA0LuxEbvRhj8UO+wf+naI1gBlNqO1ZtDyO7gFWqBc=,61.48,101953
2012-12-08 10:18:22.197 UTC,lkGsXnlWPonaq/31E2DSi+ZHPXWT/41Exte4lOlYSwk=,65.97,85689
2014-09-16 13:58:59.793 UTC,72N7mEjZ86RrDRdMQNgRIR3qS04ym4n/5xYDZCxkp2U=,62.1,106075
2012-09-06 15:20:04.140 UTC,C1mzxjE21/dAGn+DbFxmufR9of1Qj6jeZoDah5DeSZ4=,6.5,107723
2010-03-06 22:21:55.503 UTC,Z/lzPhB40XJVMDRxu7xxXvqCScj6lBlA+vf81Soa7o0=,47.98,85644
2013-10-16 18:35:22.663 UTC,Cxz5ZA47RH3rCa60piN1FAFco82JKZqJWW64gKZDVFA=,17.18,86025
2013-12-10 16:38:46.570 UTC,tikC3c37tHiprXugeHnnbxwlgYjG6jbG0eJIFv4hGTg=,59.1,99261
2014-07-14 20:11:53.780 UTC,QgnW44nytU2lvh2IdpYCgZvlTsbY7wEFZcZ1uCHWHmc=,92.0,105573
2010-03-02 16:26:11.950 UTC,pULI6DhPGTwBuNfOYA0XyASxfMlbXV6KD//0l26ZJS0=,39.83,86312
2011-06-20 19:40:07.393 UTC,pK7xjayC0jH8w5kHd9X82S2Rl9lyNmcgE/4Y858TD1k=,9.7,100237
2010-04-11 21:20:54.747 UTC,6YrYa5S4Rq+c1OYSQK/gtJauLAR/Y06VS/vZXWbmCbg=,19.98,107741
2014-09-28 10:29:05.960 UTC,4ZIEG9315+ZmHleP0NexyducTtTPK6l08Dl+2xNO4X0=,124.98,106290
2013-03-08 11:20:43.323 UTC,BOxppiLOTZAjKgtiuehrlFiIR6tkIInyHMFpTDFokX0=,16.53,95716
2014-09-19 01:04:14.983 UTC,oN0au6P5oAbdXFhHTlbakr6nseDuMK7zhPGe+bfBJi8=,76.0,105587
2014-10-01 16:57:28.277 UTC,fMG6hudsqB/ZilsFt0ptZv3Hzq+uLTrf/II7JaDK3o8=,41.2,106253
2013-11-04 14:59:29.243 UTC,JtkYZlwRGwmmDwJjsjrlprZKmoCFfLixPco1g8AGK6M=,37.38,104758
2012-05-30 21:51:27.723 UTC,3wo9TKep7Zw0RgK1Rcs03q4GcfOO8wy05nI1rWpa2Tw=,10.2,107732
2014-10-04 18:11:53.903 UTC,iZEC5eKalXlNrfh6E82LyiNBOU0+u+ODOW+S4v3upAg=,200.0,691
2013-12-04 09:49:32.877 UTC,wbwRyhZ7AJobknp2auqI90oomRQGOg56Y6CHDBT1ZvA=,97.67,104795
2013-07-16 12:00:40.487 UTC,5N+eE/au1SoHcALlOHQtH8aIYhjkHwOKWxFSAXAEE+s=,74.5,102018
2010-03-24 23:36:08.200 UTC,rgsmFqvOL74lkRe6IySbDZ120r6eRIAXnr46oKLJx4g=,19.98,107741
2012-06-06 13:43:20.497 UTC,0cskZADVy5H4uaE0uj8d1VpWT+KQEmQxzyKr8H1Egzk=,10.3,107732
2014-10-05 11:17:19.230 UTC,z9gyDnMKhkXPmCbfHVUNc1pnd2eZXP6GtVqbh0ShCiw=,97.03,99979
2010-08-18 01:18:08.943 UTC,xDS7pa5dlv0iGcz71HejWmeCnEHtZuavkCvh8DXMmEc=,65.97,85675
2012-03-26 20:48:33.807 UTC,cjmPn0fjPcWahF0xgjTqeHHUL6/+PGVrNSIWaiRDMLY=,10.45,107732
2014-09-28 23:29:54.993 UTC,rNUJvXCNOpsmWTCBAvh5r18iqbrnBQsGO52xuDFDgX4=,96.68,104798
2010-09-26 14:14:34.620 UTC,TGiRgv9wSYFrsCG5EFCqHLt2VZWfcE/QOo5JPUKxu18=,46.22,85644
2014-09-02 14:25:24.970 UTC,pRdRQvH1Pn32MaVoSA3oGsmvC46ej3QINsjEdWtHs6M=,95.1,105738
2013-09-12 15:45:02.463 UTC,2LkO0fvVRCiun74o15mz9zJeSgc6l8GjVTLXyL8ZsOk=,11.85,107746
2013-10-23 10:36:00.010 UTC,7ltlMWD2p0F9buhL5a+Gn/x2tVpvDwEfQCmQ3vbVXo4=,38.58,86037
2010-03-12 09:06:10.127 UTC,NicHa7zWEcjx0F5pjLIoh0rPgqp9xyoZH5ojru3BsTI=,98.0,425
2011-08-02 10:31:43.843 UTC,47DEQpj8HBSa+/TImW+5JCeuQeRkm5NMpJWZG3hSuFU=,5.98,107723
2014-09-24 10:40:51.833 UTC,A0WQOBL+VFmm7P9CuQnHh68XrihnvkixNcICncOYzYM=,98.6,104469
2014-09-27 21:49:32.123 UTC,ya53dAABtTzdCCVL8LRGom2xgFDQMuZZ5JE11nIH4rU=,50.6,105673
2012-07-20 13:14:37.420 UTC,VxzKz4Dv/Pai8ocl5NAyOVpN8w9M0U05fE/C9z6+mXc=,130.0,97787
2013-12-21 16:57:38.023 UTC,TRTqwgKgtLHVi0dSmHyRRTHtHDOflvW+Vrqr01CNNn4=,55.72,105804
2011-04-02 12:01:09.340 UTC,qZxce0VC8XoSsBqLumemaGloaMg90DR+RYSl1w8Qi34=,84.0,100378
2014-03-06 15:01:19.740 UTC,AnExPerw8SpDDEc/JB3Oz1w/XrElDWyc6b5ey4nYXw8=,90.75,105734
2014-05-18 21:37:26.157 UTC,w6P+3V4dlG39akhQC0Rq4QZadd0jXUCIdYabZfSF8Zs=,41.2,104466
2012-07-25 20:21:04.910 UTC,cVQrp1jnRVv0RBU/D2ID0XmbpPDtyjxkgsthe0HDi24=,21.48,107732
2014-11-25 20:21:23.650 UTC,zUSBpL4CPfKUejlTJ6r/WayNzHMBzAeOji2m1UsmdMk=,42.0,105893
2014-08-07 12:36:12.890 UTC,ogg18m8ucOgOTn2xI9/ejRi03j0jVYIglV59iRC9+r4=,97.38,105738
2013-03-04 20:59:56.767 UTC,6tlk38Z19fNDGSvZ7mS00G4qUFST0D8iOMK3KBfHR1I=,59.07,105389
2010-03-12 05:57:16.800 UTC,53TJGvHsKlunzqLCVofAH6SVoBrm/erXVID9w+lIJ0k=,52.0,86324
2014-09-12 08:57:45.263 UTC,QZG6HLkNHuMfr8SV/vYkNx2hvvLGK7nnVqdsCm2bNHQ=,124.98,106290
2013-02-11 16:52:30.563 UTC,HB6mtTeQimSz4BktMb7eef19pmzddcDwU6N0gLUo48U=,69.67,105357
2010-07-26 09:16:47.727 UTC,dQLF5n7bVKOlpy2P/WbS5MffT8nxwpIloR2+5l2iDnc=,159.97,85681
2014-10-09 08:53:17.867 UTC,ufqHcVqvbfpGfZcGKLdObIaChnzGwNICYXq2ok1cWJU=,97.03,99979
2014-04-25 09:41:58.720 UTC,WU4P6wbnNUjqIPj6gxtOpa0Vf3/PFAVmbM5fQzfnTHA=,61.48,95930
2014-10-20 11:02:14.097 UTC,pvpHGxKfyvSI8TFGb0qQn02sF5Y1Xb0joJHjUEpYtjc=,72.0,106665
2010-03-22 19:08:18.637 UTC,L4ApyoNxveXsgxV6i8PyGrMR+RAAsVHFeGDBrnu8ryI=,63.98,85648
2013-12-19 11:37:38.317 UTC,DVehK1+mPZe1g8Tr+i9zdji0X6wRoZN+dMLvDKmPlvQ=,56.28,105814
2011-01-25 15:20:35.633 UTC,f5MmYOGYtWodejeIH3YXeNe5Oppty/X3EMt5YGCNpKo=,20.9,107722
2013-03-18 11:37:39.647 UTC,2sMy1uOYZhhgmEAV3QyxGL2GjyFBMLcVJ7eeQL0PgrE=,63.98,95917
2010-12-05 02:02:25.360 UTC,Ed+irtOkifqRlghVx2S5jw99KvQRLiYGsBTDRdFle5A=,200.0,696
2012-10-12 13:53:22.523 UTC,4vd5kKVSOSDzUPUYnjKeD6C2Zs2v6EQ1WLKcQrsiin0=,4.92,98096
2011-03-31 17:04:18.303 UTC,EvX6Jn2srUX19C4VoLlmgBvdl3JIIklKPZBJ/no3R2s=,84.0,100378
2014-03-07 12:03:56.863 UTC,57yw32OJIEslhc4oBKO8oZbG2gkfKoH6BwHBZIHkcrU=,62.25,105407
2012-07-12 14:50:42.170 UTC,ZSqW80T+YtEdVRWhvRAbEgOoLe80gnCdhguZ3e2DUDw=,52.07,101952
2013-10-31 17:20:29.133 UTC,ShnfZ0me43gM3wPq55pfTZwd3gysTgfThiKjekLauvs=,74.47,85655
2012-10-03 15:25:56.010 UTC,azDhY+vOWV681LoMv2g6p7b9ZgI/13PaPsYdLfKN+ZA=,42.65,104442
2012-02-14 07:33:45.840 UTC,akPD+wYuikb6ZZDmrL9jRLZ8CnvshAiGh4W+JeuAeoY=,199.93,103526
2013-12-23 21:16:27.340 UTC,OpjTcfkKTcvGnmaXjypUEzNc1Sz8Lqm1VsaJXy3yaf0=,57.47,105818
2014-10-01 07:59:51.143 UTC,YRDih8VbVtE9vsYHn8f/Zgdmr3VuIgXaf30yoZkZQB8=,98.6,104798
2012-10-05 17:12:12.310 UTC,X9mNe1FW4sXffYsQ5GdOEMjxTJgDn2Cix4v2Q57Zwr8=,6.08,107723
2012-10-05 15:19:17.877 UTC,DsaaIYu88xQyievi6QpPeWQYS+cMgKwFm4d3O72+8t0=,6.1,107723
2014-06-29 19:32:24.007 UTC,GyRcpKrhRHO7gc0boO9uDf3VAleq6vzzyBtEUsusytc=,82.38,106240
2014-12-01 17:42:22.810 UTC,b3fF3iOB0ItEzTp9r+GCz5hM94SecdVB3bBZU6HjbhE=,200.0,101984
2014-01-01 10:14:28.957 UTC,SOS2hYOHx2+Dx+56vfyFT7dnNhxnzetgl3AWJemZ6Ug=,87.48,96658
2010-07-26 21:11:57.353 UTC,xYFVPBqyddAzktdifQSa7cW5epzbTWnyg/x2WuMdcGM=,6.2,107723
2014-03-27 21:37:06.513 UTC,UhFkLb4gmJeLkdwVUWobCdDmuY3pBmCTYOlMWMK4LYw=,83.0,105960
2012-11-17 16:43:13.613 UTC,+0q2Aa96H1uwERjOFlrxEAXvmhmwRhOdGoYCAWV6gh0=,160.0,101984
2014-10-07 21:52:09.467 UTC,9RYMXvpGs7tPKpfSmj0cRJLV/XJEe230NeQxCUKIhwI=,4.1,107029
2013-12-18 20:44:53.173 UTC,VXr1ydcNcezjwQO9FDPx8LJGSW3qoydz5mmV3jPOINk=,52.07,105244
2014-02-07 10:28:31.677 UTC,Gd4Rl8iKPTahJ7NDEhQ2+23v8ySrTNJlfrM97F+5v/w=,10.38,563
2014-02-25 20:27:07.777 UTC,NkQr+c8lNbkbwaGYKsUgtkI2tdUgRBWY3JaT/7Ytqk4=,60.75,426
2012-10-02 14:19:47.120 UTC,M4fTLRARTYuKr2tP991gs+8jLakJTdEeElsAnt83MvA=,23.15,97292
2010-12-16 18:01:52.033 UTC,nuEYBcfgy/6dHrw/+gbYqVptyDgmzvf3ILWsXG3ORmE=,98.0,97905
2014-11-20 13:04:34.950 UTC,HZuw//DF2uSXKq9WwxTcIe02ARBDlM9KccKo4RxFWDo=,51.88,105407
2014-01-18 12:04:40.020 UTC,oIK4nnMd2qE4l0D4jq2sULAr0JQ00L0nNw88+fjSEwU=,174.97,105822
2012-12-07 10:39:19.730 UTC,d++rUVxtDcVqMPuHFKM4MamaNNCIXTom/wmtR6zBkvA=,38.58,104457
2011-03-31 20:13:33.463 UTC,B5OcPqdjPRw29ilO37i8p6K5U0KSaD4vp3Vt3bqU7j8=,50.1,85643
2014-12-22 16:09:49.423 UTC,8gzqqLcEC5EU5Z6xkQ7QAo9HWuuvFVo9g7VrKxKrsyc=,165.23,105829
2014-02-12 19:25:11.270 UTC,ElAXOQXSchA4zIdJE9UZG8P6+5939KBixunNL35PPHw=,92.0,99200
2011-05-08 00:46:37.597 UTC,wgn6buwC8OQqMFGHAHHmPMEu0X4CVazRr5L/gUqcZrc=,146.0,97982
2014-01-14 11:07:01.893 UTC,4eJ19eyWYBf1WEh+4YDwrt0Pp76MoWsmrakqL0Ac0ok=,51.25,105410
2014-12-16 16:55:33.927 UTC,GfuNjOsz26ANxWnW/0mVy8gIFkk/VEuAW4S+efv0ChI=,89.4,105807
2014-06-27 00:16:24.373 UTC,Bfcbel7tSI8wcdPEkB+0xMMtvUGjEL1GrJ1tFIKvY3U=,4.05,98096
2011-03-29 13:24:00.543 UTC,bcj2BGxiduK/BAKYeEhq++K97McFZU19PIv5zWmGjpc=,98.0,97905
2014-07-03 07:31:22.190 UTC,EmuXEBBYMdFwpefRBRecAhtWPzynbi3YePChgW4fEcs=,60.75,105365
2014-02-06 13:45:43.260 UTC,JgL/+rCl3pPmmiwgFItQqIiNir7foKrl/8ih9bb0cMU=,26.78,739
2013-05-02 12:25:44.940 UTC,fW/KqdA/Jg/5hX4YnQTv9vnE2PG2hd0f+ezkG+9RTV8=,13.43,86023
2013-02-23 06:27:22.100 UTC,er4Dhri/6E29IB13BnyJORV1QuVmnGaORjBG0HrQTSc=,73.67,492
2014-01-02 00:27:06.747 UTC,h8spSWj55aEUxGt10lrCFQBA7D2LUXO8bypDQx/WQzk=,175.7,105817
2010-10-09 04:50:02.297 UTC,SyGXnNDHzT+Z0ob7/ZRcR+HN3QBAEHiy+QDEqEuHero=,150.0,74882
2013-12-18 22:31:41.397 UTC,e6J45aJ6Iop1llQbPa5TpcRQ/+SMU2Zzidop2r/Fbo8=,59.07,105274
2012-10-23 11:40:49.540 UTC,/Fn0PZ/uyyN95hVOSRpbVaNJR9MCs1bKKioJmckBr4A=,42.07,99497
2011-01-09 13:58:59.120 UTC,pncvCRoR64AOiPm/vQGyUGo+Zm1drIPyjYlCJhhBvbo=,20.82,107654
2013-12-22 13:21:33.200 UTC,P3N5TZ7oCTUCSO1UtAAwk/4kky9A/sDY0QphKPjR0Xg=,48.43,96750
2014-12-04 16:51:46.810 UTC,gufg4RrbMtnI6bWb8HewrJjNrcsHsYj0TqZyBLr2cKs=,43.3,107002
2014-12-12 14:55:36.097 UTC,pfuUPU9QGDkEGskMmPMMUaow1Skpt2XeGQVnyouY5IM=,199.7,105814
2011-02-16 21:13:00.573 UTC,MTtToxIetbIVs2k8t1yCpAOFh1KWx7FvMflvmit2SxI=,65.97,95930
2014-07-15 19:17:35.117 UTC,schutHa1EDVD8YNtvWQp+kLs+IsGBsX9Xb4sVaPWEnA=,60.72,104465
2014-12-09 15:48:32.903 UTC,tn6Z1QSY6q83MEWYYmTatdZFsTJ8SXhcdANl7vIfVL0=,42.0,107011
2011-07-06 12:28:31.227 UTC,8iiQgVdrrqrgpS3AxPeB22onKvNqtFgdNQhjRmTrKiA=,74.0,99850
2013-11-19 23:07:36.010 UTC,EqG03LPYmTVJ6qdhfnhx1egzqqU744psa0szPpKpiiU=,12.07,104588
2013-12-10 20:20:18.987 UTC,+/AQcU2nhHNMHBDKA/M45KD5D02FjiGinWbutH+kF3I=,59.35,85640
2014-01-13 05:58:52.017 UTC,sb0jf+s2J43+BWcuaGblHpcTS7mK2EUk8jXiaImV9eI=,149.97,102017
2013-12-19 19:34:32.420 UTC,qwtGCog+Ok3GTbQTzgB6iHCzLqihepKzofqAmMTECoI=,57.2,105404
2013-07-26 00:20:44.073 UTC,e5pJlocf1JCw1JrP0C1YeBGgXeJJcdXE73dD+kkcy+U=,57.18,95926
2010-07-24 21:50:41.840 UTC,GbqVFurTpAwIE5l1JLyhYnfTyxKkjdQKytipL6xAgEQ=,38.08,86037
2013-02-18 15:14:54.543 UTC,vBTFFgda7z67oKjS0EaAkoC+OJJ7rCGFystkvEtgzL4=,47.0,98647
2010-02-24 00:58:00.950 UTC,KVzKTANczdo3rUyiSDyBZH77fdK8sc6Zz3r3TtAQGvs=,52.0,95046
2012-08-28 18:33:11.267 UTC,xyTxdLeQifmMZtzwe9qfIgw8R3+IAMf6fO6czqJrtks=,260.0,691
2014-06-11 18:58:18.393 UTC,Dn1vqGBeRaJb5bRpHJDcXTqVOc6eXmRUQj9RVAGP/x8=,139.72,105027
2013-08-15 11:58:17.480 UTC,SHLb6GuPcqxh0fKvozElIkXRe3vGpHcGDafGqYed1AU=,48.0,105617
2012-10-04 15:37:05.827 UTC,Kkhm4Nayk69IX+zNJ7CGpPAbaMuYFYW29XAAmHaKMsQ=,42.07,104445
2011-02-05 14:31:53.133 UTC,rVgvazRUb2le5Oxm8xs8plchPyz70AntfvcKJZ4aTJA=,160.0,85982
2014-12-22 10:36:02.470 UTC,ZUPxVOih8fhy6PTkWUJKLtblyKcH0e5wdBQiZJlwD9U=,68.38,105796
2014-12-15 07:26:33.437 UTC,eORx8Hb7lu5/fymy81l2RiFxOlxM9kvo7O5L+6ij9sI=,76.38,105026
2013-12-14 23:56:33.417 UTC,dMzxTHQr5KNnwc1WsEQkb+N9oP1J58Ym/7hAltemcA8=,54.13,105808
2013-12-08 18:03:24.297 UTC,BwURbpC9wqONI+RKb5GCaW5KTxZnceVE8ydP2FLmQ04=,73.32,105424
2014-02-13 00:35:52.400 UTC,MBsKKNw666I1E4oIIqfxSE9F5os0nQghG8+Kse6tPq4=,83.0,106090
2010-12-13 09:57:06.017 UTC,PFraKFv8pD02n02No8XZ72Uf/JRThpkZyl/F/TClPx4=,16.55,97360
2013-08-27 12:41:00.327 UTC,TziGvevYvEx5g0jwezuf8PpARLG9GjZW4+u6bUruOZM=,51.02,95938
2014-12-10 13:56:32.323 UTC,4DzhLpsr6+DcbyPrGjOH7/a6rEtnM8/gDj7hyZOf4Qo=,92.25,105910
2012-08-27 06:50:42.757 UTC,B11iNp+VqaBzuLVcOFBFvUmoqY9KC3tx0ta72WUbiaw=,4.92,98096
2014-11-03 10:23:34.977 UTC,fdKEJzoQe1avHLm0rbtPBAZYQ3KgewpdOf+sUEY6NM0=,26.0,97291
2012-10-05 13:40:43.590 UTC,GCIbN+6+WaNzj6R8dr+LnXDZImlMBrNg0v51jjuXhJY=,51.02,101908
2014-01-07 17:08:39.327 UTC,dkF1rfJu+r0GNipyvx207+tIBbvG1l27RJWONz5S1AU=,174.97,105697
2012-03-16 14:41:10.840 UTC,dBHED8dJ61Syu190lbEoPqutsFmdFrdSS7mFKPoZXUk=,74.0,95917
2013-01-29 15:28:00.643 UTC,uDp4Ev7iOF/Pq4xFHWFqLQQHbBXsm0zCLrc19neGfSU=,12.45,563
2012-06-14 18:59:27.397 UTC,BUTxvEHg5d93atMzzv33wGtaM9rpKWej8v7FiUc8kK4=,10.63,107732
2014-11-06 18:13:04.317 UTC,0KlqHvxgvjio5AEGmTpP1o54/sF8QRxVzWuLTbc8G0s=,42.4,106093
2014-11-18 14:07:02.630 UTC,GnY2WvTfrYAMHi7Hk/WNBmDW3UXR1N/Z239ntIngojg=,34.0,106184
2010-11-28 06:58:30.140 UTC,3W2xn81hYBQ8eEKUhkv37TivuuxHkRxfphd/I3++HX4=,52.0,93180
2014-12-31 14:03:53.313 UTC,Ctd2ekpg0qw5Irpzlu3PPlxETMcI8aHskh9Qb3xdvvc=,89.4,105807
2014-12-23 15:18:59.140 UTC,hg1Ol0QEr+UOHFA5kdjqbBzOlmmjITGBeGbvoYu+vdY=,70.85,99262
2014-10-29 19:55:55.330 UTC,fEbXgjT4zvHdg5+xqZ4H1BuJ3siNjcyc6SnWClJVGao=,98.6,104469
2013-11-18 18:11:42.893 UTC,q8qlwxLpsB8iIGj09wxaurpBsAWeReaO2OupBht81d8=,7.35,104229
2014-01-24 20:19:40.080 UTC,/DDn7BUFPl9t7tWE71aw4xU2dOHXcMK0JFSmpuXDeKg=,98.6,104469
2012-10-02 19:28:07.720 UTC,g89y8NGix/23KXL7SvIzBHm1cxHRjA6wIFLPpXLoKVM=,200.0,696
2014-12-16 19:58:10.220 UTC,2hQs1OVSfsxMRXrdOvmVx+3Uzsz5b5gEkw1vu/K10Dk=,118.6,105769
2010-12-03 09:54:02.013 UTC,V+XhMGbK20ESI1A80Z/awIJmR6NnZfrDLPd60P+aZZM=,6.35,107723
2013-11-16 15:21:21.570 UTC,chEyDHx41CrDXEE87CZ8CvSSYHBDKO7l4SR0MbZr4Wo=,81.25,105867
2014-03-29 15:50:03 UTC,zzCjb8aaC6+l1wApTdL8kJ85wDqeE5ssSB6WgKPPGBk=,28.0,105324
2011-05-03 10:54:43.903 UTC,crIH1uYiqrWq0Qa2ygK6qK8drgpeBqhATDqVcBRK6cw=,76.0,99851
2011-03-05 11:47:12.173 UTC,3qCQGj6iMZOEaP0qvExGwk82aIRAAW0ejxi6SbzToNA=,264.0,91987
2014-06-30 16:26:01.003 UTC,MNAjgOEbKXktZNy4IV5cOeo1K/lMUfCxUrbyx5bT/VI=,118.85,105740
2014-12-02 15:12:51.653 UTC,ptZODQ0/KP4MrbgEVtV3qQVp9VL5tjbjmcOndRPgf5A=,7.35,107279
2014-10-25 14:34:16.947 UTC,N/jrhcWym8xCrHefwDc9pR+kFQZxmhvvoIUqK83abso=,81.38,95931
2014-11-17 16:37:47.363 UTC,D2LighK262PfaLQxtSIPbkS2q4/0co1KW/Bb2IsNRYQ=,81.95,92958
2011-02-14 03:56:20.987 UTC,vA6VYLViVz2HaYTX+QNeOVt25bvrIDb2Nopj6paW/6A=,142.0,74678
2012-10-02 15:52:52.267 UTC,DFUEebJpBBMf2b6sqpWTRgsC2vFsRPztpG6irbtVJiU=,52.07,104750
2013-11-22 21:26:36.330 UTC,4L9yuvzaxB5ORK0IeGRW3+IXEVAX3Lsgr2rUbZbrL38=,51.42,98707
2014-02-12 10:41:30.277 UTC,ierscHk19UlSXULAwMt38SIC8OpGwNiIih7FBRFH3j0=,34.0,733
2011-09-19 12:47:20.460 UTC,HSZTnkMGJPsNbL3RZqup9mvsE8kg6tuWYq7H99Wh/Q8=,10.35,107654
2010-04-05 21:17:10.170 UTC,o1VwFRvvy7J6947F0tkIg+GfhY4wCGEYlf/VT4otDxI=,36.35,85633
2013-03-03 23:16:16.853 UTC,9dJKVC3HFXf6cJX6KPxIKZ+npR/O5oa74a/tJ1/Pnkk=,60.93,98659
2013-03-07 15:00:30.500 UTC,HHZgW82LBYUF2nisnwpmSZwqk/7wzL1638/gFDolfVY=,56.1,95938
2014-03-06 20:39:06.083 UTC,v6V9En74SZncVaXHtf0Izldm4u5YaLCIb+gI/Sh3+nA=,46.0,105904
2011-09-21 20:49:09.727 UTC,of3PdtgEf2w8F/SaWaoGQ78mk+nokp/+IU9/g9PNdJs=,88.0,694
2014-11-12 21:23:51.347 UTC,wYZWmtvC6F+U4RuTm0XcJHaIYSMMhTEu8GYD9jEDAbM=,97.38,99979
2014-09-23 02:39:29.097 UTC,PF+e9JvR/1xYJpVgoveUl3MKLHCbNyVHb5uqQHSCz28=,60.75,665
2011-03-10 19:07:27.627 UTC,Z1qgodVKtfngTh5/hzkucCN71cRhNf+CAP+85Cx3xk4=,260.0,691
2013-02-13 12:51:26.483 UTC,y/ShuR9MQWhE6K1e5lv8jAZHrxxlV8qC/+qcdHy7i/o=,69.67,105357
2013-03-05 09:13:08.400 UTC,dV6FNHq2Eg4hKC4WqLhwaIaoZySFAspIYXMm/DJcUoo=,50.13,105457
2014-12-20 15:30:01.203 UTC,EUjkbOcXRIsBgg9RUVns1Fy+UwxBmSghnrt0E1WvP00=,6.08,107279
2011-10-03 14:00:06.500 UTC,QVCZmr21iYRW9icvBm9J8NBG9ojlEymeMpupF9WoVys=,6.45,107723
2011-09-01 21:13:59.063 UTC,Kkmse0Qa/XumeG47WAlnhthD/G07ZMLV5BAbxXTMyLw=,8.47,100237
2014-03-27 17:33:30.917 UTC,BvvEv9K6ZhaLCuG+VWSUbMkACdlPyz/Kqf+nNZdndnY=,51.48,98658
2013-08-14 14:48:15.343 UTC,f8UPikRiNL0MS9yk6qWxBAApn7j8i05rndKGsYbdvDs=,52.3,85644
2014-04-11 01:56:40.320 UTC,ipFKOJgp6tvbYKS6rdKN/t6tTPidQ5ckjbI5GBT2+UU=,20.53,103924
2014-01-28 21:09:31.620 UTC,FNhI5qJrif1u7YHBqsY/1gEFRicKuhpR/X9y6726PLU=,51.25,105395
2011-09-12 16:03:28.607 UTC,+U21E5rJK/rxOaDhTb0twqxTm6pqJfcr7oH86JnFEQI=,10.72,107746
2011-09-19 14:37:18.967 UTC,CD05cco7eS1HInMjligXNiVqX3qPKbfpoaAuZvF2buQ=,150.0,75498
2012-08-30 19:54:03.250 UTC,lQHwOY749bfOeLIvk4e6qIUm0dHZvn+hiJASi881pXE=,10.13,107732
2014-04-04 18:28:36.093 UTC,hXrjDFj8UIwOgEVqxSAWtNTFD24RsxqLRn53ZXKBw4o=,44.0,105978
2014-07-23 10:55:13.740 UTC,iKSz3yZ018inga1otDYB7amc15tWCjM9V3FG21/5loE=,41.0,105672
2013-04-26 13:36:45.770 UTC,LRj2zyFOpWSqsnlaUD1VvWMFwIZqorPrZMOm1pm9jus=,77.05,101984
2013-03-09 11:13:04.187 UTC,Hx8N8zsA1TFQo7Qh+pvkEQbtk+tvzW4yDcGEmIUSINI=,65.8,105390
